Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_454.jpg;0;0;0;-0.08427131;121.681;98.2658;1.372264;22.97142;359.973
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_499.jpg;0;0;0;-0.04188475;121.6804;98.2671;1.325841;22.96876;359.9759
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_568.jpg;0;0;0;0.03756727;121.6803;98.26747;1.155109;22.96811;-0.002806711
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_646.jpg;0;0;0;0.05479109;121.6803;98.26749;0.9110624;22.96745;0.0363986
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_723.jpg;0;0;0;0.05651286;121.6804;98.26749;0.6588273;22.96725;0.06837665
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_803.jpg;0;0;0;0.05623153;121.6805;98.2675;0.4085025;22.96737;0.09417553
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_879.jpg;0;0;0;0.05409025;121.6806;98.26752;0.1684273;22.9677;0.113613
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_920.jpg;0;0;0;0.05240474;121.6806;98.26752;0.0545029;22.96792;0.1209556
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_44_995.jpg;0;0;0;0.04920234;121.6807;98.26753;359.8935;22.96828;0.1290714
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_072.jpg;0;0;0;0.04386169;121.6808;98.26754;359.7005;22.96877;0.1347243
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_149.jpg;0;0;0;0.03757316;121.6808;98.26756;359.5361;22.96919;0.1350681
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_228.jpg;0;0;0;0.02824738;121.6809;98.26759;359.4162;22.96985;0.1158329
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_307.jpg;0;0;0;0.02008607;121.6809;98.2676;359.3356;22.9699;0.08598335
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_386.jpg;0;0;0;0.01359575;121.681;98.26762;359.2894;22.96967;0.05175916
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_452.jpg;0;0;0;0.01091743;121.681;98.26763;359.2753;22.96944;0.0253341
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_504.jpg;0;0;0;0;121.681;98.26765;359.2764;22.96912;0.0004326843
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_546.jpg;0;0;0;0;121.6809;98.26766;359.286;22.9688;359.9864
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_588.jpg;0;0;0;0;121.6809;98.26766;359.3023;22.96893;359.9742
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_631.jpg;0;0;0;0;121.6809;98.26766;359.3242;22.96892;359.9635
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_718.jpg;0;0;0;-0.01315098;121.6809;98.26765;359.3821;22.9689;359.9452
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_791.jpg;0;0;0;-0.01631334;121.6809;98.26765;359.4553;22.96891;359.9309
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_871.jpg;0;0;0;-0.01876741;121.6809;98.26765;359.5397;22.96892;359.9207
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_45_948.jpg;0;0;0;-0.02042897;121.6808;98.26764;359.6316;22.96893;359.9146
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_025.jpg;0;0;0;-0.02128899;121.6808;98.26762;359.7271;22.96896;359.9122
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_067.jpg;0;0;0;-0.02142794;121.6808;98.26762;359.7751;22.96896;359.9124
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_109.jpg;0;0;0.1233865;-0.02138156;121.6807;98.26761;359.8226;22.96897;359.9133
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_187.jpg;0;0;0.3605739;-0.02076914;121.6807;98.2676;359.915;22.96898;359.9173
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_229.jpg;0;0;0.4842983;-0.02022455;121.6807;98.2676;359.9591;22.96899;359.9203
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_305.jpg;0;0;0.7145132;-0.01871776;121.6807;98.26758;0.04165014;22.96899;359.9279
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_386.jpg;0;0;0.9537496;-0.01674386;121.6806;98.26756;0.1148764;22.969;359.9373
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_463.jpg;0;0;1;-0.01441536;121.6806;98.26755;0.1772308;22.96902;359.9478
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_540.jpg;0;0;1;-0.01184966;121.6806;98.26754;0.2276517;22.96901;359.959
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_581.jpg;0;0;1;-0.0105153;121.6806;98.26753;0.2481939;22.96901;359.9647
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_661.jpg;0;0;1;0;121.6806;98.26752;0.279819;22.96902;359.976
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_737.jpg;0;0;1;0;121.6806;98.26752;0.2953445;22.96901;359.9842
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_813.jpg;0;0;1;0;121.6806;98.26752;0.3055209;22.96902;-0.005491843
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_892.jpg;0;0;1;0;121.6806;98.26752;0.3044363;22.96902;0.00382504
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_46_935.jpg;0;0;1;0;121.6806;98.26752;0.3000099;22.96901;0.00803975
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_012.jpg;0;0;0;0;121.6806;98.26752;0.2842014;22.96902;0.01547637
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_089.jpg;0;0;0;0;121.6806;98.26752;0.2603396;22.96902;0.02149789
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_130.jpg;0;0;0;0;121.6806;98.26752;0.2458774;22.96902;0.02395857
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_212.jpg;0;0;0;0;121.6806;98.26753;0.2129124;22.96902;0.02777514
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_289.jpg;0;0;0;0;121.6806;98.26754;0.1759389;22.96902;0.03015041
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_367.jpg;0;0;0;0;121.6806;98.26755;0.1365861;22.96904;0.03116527
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_446.jpg;0;0;0;0;121.6807;98.26755;0.09640727;22.96905;0.03093946
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_486.jpg;0;0;0;0;121.6807;98.26756;0.07646105;22.96904;0.03040714
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_568.jpg;0;0;0;0;121.6807;98.26757;0.03768058;22.96905;0.0286108
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_613.jpg;0;0;0;0;121.6807;98.26758;0.01914263;22.96905;0.02739148
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_683.jpg;0;0;0;0;121.6807;98.26759;359.9844;22.96906;0.02442946
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_726.jpg;0;0;0;0;121.6807;98.26759;359.9684;22.96906;0.02273377
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_766.jpg;0;0;0;0;121.6807;98.26759;359.9536;22.96905;0.02092715
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_811.jpg;0;0;0;0;121.6807;98.26759;359.9398;22.96905;0.01903269
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_852.jpg;0;0;0;0;121.6807;98.26759;359.9272;22.96906;0.01707345
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_928.jpg;0;0.2337291;0;0;121.6801;98.26732;359.8906;22.93056;0.01292511
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_47_970.jpg;0;0.3518038;0;0;121.6819;98.2681;359.9273;23.10123;0.0110866
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_048.jpg;0;0.5895712;0;0.03220299;121.6866;98.27007;0.0192776;23.15536;0.007106879
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_126.jpg;0;0.826753;0;0.07714512;121.6962;98.27421;0.2179172;23.24753;0.003132605
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_204.jpg;0;1;0;0.1408276;121.7116;98.28077;0.5141817;23.23516;-0.001922882
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_245.jpg;0;1;0;0.1690901;121.7222;98.28532;0.7001155;23.28004;-0.001040801
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_323.jpg;0;1;0;0.2389135;121.7463;98.29566;1.061425;23.32014;6.329683E-05
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_403.jpg;0;1;0;0.2980406;121.7739;98.30749;1.34091;23.39365;-0.003510398
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_478.jpg;0;1;0;0.3674218;121.7998;98.31837;1.176095;23.4133;-0.002120687
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_560.jpg;0;1;0;0.4505228;121.8333;98.33266;1.08716;23.18591;0.000337408
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_635.jpg;0;1;0;0.5291135;121.862;98.34489;1.078087;23.17455;-0.0002516944
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_716.jpg;0;1;0;0.5731658;121.906;98.36359;1.153346;23.25684;-0.001098922
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_790.jpg;0;1;0;0.6215777;121.9542;98.38413;1.236002;23.22302;-0.001504592
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_868.jpg;0;1;0;0.7057726;122.006;98.40627;1.236049;23.29217;-0.0009742757
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_48_943.jpg;0;1;0;0.7657805;122.0624;98.43027;1.199952;23.2786;-0.000134232
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_022.jpg;0;1;0;0.8279166;122.1243;98.45656;1.202616;23.25118;-0.000898261
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_097.jpg;0;1;0;0.9013885;122.1917;98.48526;1.225976;23.21761;-0.0008966143
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_173.jpg;0;1;0;0.9565479;122.2455;98.50809;1.234587;23.2106;-0.0009135899
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_252.jpg;0;1;0;1.021064;122.3208;98.54008;1.220301;23.20071;-0.0008564758
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_327.jpg;0;1;0;1.079631;122.4008;98.574;1.220505;23.19003;-0.0005426963
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_406.jpg;0;1;0;1.140888;122.4855;98.60992;1.226278;23.12437;-0.0007063393
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_485.jpg;0;0.768034;0;1.205709;122.5744;98.64756;1.22442;23.11659;-0.0008442013
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_561.jpg;0;0.532419;0;1.245774;122.6666;98.68647;1.223031;23.10715;-0.000385193
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_602.jpg;0;0.4142893;0;1.261635;122.7134;98.70621;1.219658;23.10207;-0.0003589864
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_679.jpg;0;0.1810369;0;1.280905;122.8073;98.74584;1.185388;23.09187;-0.0002957891
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_757.jpg;0;0;0;1.284553;122.9005;98.78515;1.094968;23.08184;-0.0001886651
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_848.jpg;0;0;0.1135021;1.281243;122.9913;98.82343;0.9228565;23.07302;0.001683513
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_908.jpg;0;0;0.2734231;1.25555;123.0548;98.85043;0.6863433;23.07142;0.01472945
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_49_951.jpg;0;0;0.4541183;1.204484;123.0929;98.86663;0.4281138;23.07659;0.02376916
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_031.jpg;0;0;0.6953449;1.06258;123.1542;98.89297;359.5963;23.37717;0.04641195
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_074.jpg;0;0;0.8215753;0.9181003;123.1737;98.90064;358.9686;23.54594;0.01255261
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_115.jpg;0;0;0.952572;0.7559474;123.1849;98.90548;358.2434;23.56853;359.9919
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_156.jpg;0;0;1;0.5728351;123.191;98.9082;357.5198;23.90804;0.00594367
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_231.jpg;0;0;1;0.3134434;123.1927;98.91016;356.2282;24.19604;359.9706
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_272.jpg;0;0;1;0.2514995;123.1923;98.91132;355.7577;24.20258;0.007508167
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_349.jpg;0;0;1;0.1315547;123.1925;98.91115;355.2188;24.20375;-0.0004954185
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_426.jpg;0;0;1;0.02493029;123.1927;98.91105;355.2494;24.20513;0.004833167
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_468.jpg;0;0;1;-0.03614847;123.1929;98.91079;355.4744;24.20513;0.005011267
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_544.jpg;0;0;1;-0.1553605;123.1935;98.91018;356.3336;24.20448;0.005359435
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_585.jpg;0;0;1;-0.2142636;123.1935;98.91023;356.9771;24.20589;0.03039053
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_659.jpg;0;0;1;-0.3426765;123.194;98.90904;358.6161;24.19932;359.9849
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_735.jpg;0;0;1;-0.3973763;123.1936;98.90892;359.9508;24.19981;-0.004032303
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_815.jpg;0;0;0;-0.3442665;123.1931;98.90872;1.442506;24.20572;0.007057875
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_889.jpg;0;0;0;-0.2367848;123.1927;98.90865;2.434039;24.204;0.01544077
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_50_968.jpg;0;0;0;-0.1120941;123.1926;98.90842;2.863346;24.2042;0.01065271
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_045.jpg;0;0;0;0.01251063;123.1926;98.90782;2.720469;24.20489;359.9911
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_085.jpg;0;0;0;0.07450694;123.1927;98.90751;2.436009;24.20318;359.9924
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_161.jpg;0;0;0;0.1981179;123.1927;98.90718;1.449073;24.19934;0.02923248
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_236.jpg;0;0;0;0.2776844;123.1932;98.90692;0.2086264;24.20014;0.005814364
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_316.jpg;0;0;0;0.2617063;123.1935;98.90706;359.3657;24.2002;-0.003525581
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_393.jpg;0;0;0;0.2077649;123.1939;98.90721;358.4865;24.19968;-0.00480901
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_437.jpg;0;0;0;0.16638;123.1942;98.90695;358.1114;24.20004;359.9848
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_478.jpg;0;0;0;0.08619726;123.1942;98.90732;358.002;24.2001;-0.00245684
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_519.jpg;0;0;0;0.04275981;123.1942;98.90735;358.0279;24.20129;0.003531271
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_564.jpg;0;0;0;-0.01121783;123.1944;98.90714;358.1782;24.20161;0.0044605
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_608.jpg;0;0;0;-0.06486679;123.1946;98.90683;358.45;24.20145;0.004910942
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_652.jpg;0;0;0;-0.1184686;123.1946;98.90676;358.812;24.20181;0.02256235
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_693.jpg;0;0;0;-0.159788;123.1945;98.90656;359.1713;24.20219;0.05316144
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_738.jpg;0;0;0;-0.1595639;123.1944;98.90643;359.6864;24.20207;0.1020433
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_783.jpg;0;0;0;-0.1512939;123.1943;98.90635;0.0128473;24.20152;0.1310256
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_825.jpg;0;0;0;-0.1445388;123.1942;98.90628;0.3231791;24.20068;0.1570218
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_870.jpg;0;0;0;-0.1368978;123.1942;98.90585;0.6024647;24.19973;0.1573054
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_912.jpg;0;0;0;-0.1215188;123.1943;98.90552;0.8463984;24.19916;0.1401956
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_51_956.jpg;0;0;0;-0.1050066;123.1943;98.9053;1.059198;24.19903;0.1116071
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_000.jpg;0;0;0;-0.09130711;123.1945;98.90465;1.28519;24.20067;0.009108962
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_060.jpg;0;0;0;-0.05553771;123.1943;98.90508;1.297047;24.20406;359.9214
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_122.jpg;0;0;0;0.03333622;123.1936;98.90655;1.154508;24.20358;359.9667
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_202.jpg;0;0;0;0.04648684;123.1936;98.90684;0.9400741;24.20309;359.9923
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_246.jpg;0;0;0;0.04843175;123.1936;98.90685;0.8291897;24.20297;-0.0003413051
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_287.jpg;0;0;0;0.049625;123.1936;98.90686;0.7164121;24.20289;0.006535028
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_331.jpg;0;0;0;0.05034277;123.1937;98.90686;0.6029096;24.20283;0.01293544
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_375.jpg;0;0;0;0.05055659;123.1937;98.90688;0.4897435;24.2028;0.01883061
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_418.jpg;0;0;0;0.05030908;123.1938;98.90689;0.3227504;24.20282;0.0266775
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_463.jpg;0;0;0;0.04914466;123.1938;98.9069;0.2145605;24.20285;0.03122184
C:\Users\pocs.geza\Desktop\Udacity\RoboND-Rover-Project\recorded_dataset\IMG\robocam_2018_01_24_15_53_52_509.jpg;0;0;0;0.04788354;123.1938;98.90691;0.109833;24.20291;0.03520644
